"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES"
722247,54785,2014,10,20,5,53,40.624,-74.669,30,999,0,1.1,-0.6,1018.8
722247,54785,2014,10,20,6,53,40.624,-74.669,30,999,0,0.6,-1.1,1018.9
722247,54785,2014,10,20,7,53,40.624,-74.669,30,999,0,0.6,-1.1,1018.9
722247,54785,2014,10,20,8,53,40.624,-74.669,30,999,0,0.6,-1.1,1019
722247,54785,2014,10,20,9,53,40.624,-74.669,30,999,0,-0.6,-1.7,1019.3
722247,54785,2014,10,20,10,53,40.624,-74.669,30,999,0,-0.6,-2.2,1019.4
722247,54785,2014,10,20,11,53,40.624,-74.669,30,999,0,0,-1.7,1019.9
722247,54785,2014,10,20,12,53,40.624,-74.669,30,999,999.9,2.2,0.6,1020.1
722247,54785,2014,10,20,13,53,40.624,-74.669,30,999,0,6.1,1.7,1020
722247,54785,2014,10,20,14,53,40.624,-74.669,30,180,2.1,8.9,1.1,1019.6
722247,54785,2014,10,20,15,53,40.624,-74.669,30,170,2.6,11.1,1.1,1018.8
722247,54785,2014,10,20,16,53,40.624,-74.669,30,999,2.1,12.8,1.7,1017.9
722247,54785,2014,10,20,17,53,40.624,-74.669,30,999,1.5,15.6,1.7,1016.6
722247,54785,2014,10,20,18,53,40.624,-74.669,30,190,3.6,15.6,2.2,1015.5
722247,54785,2014,10,20,19,53,40.624,-74.669,30,200,4.1,16.1,2.8,1014.8
722247,54785,2014,10,20,20,53,40.624,-74.669,30,999,3.1,16.1,2.8,1014.5
722247,54785,2014,10,20,21,53,40.624,-74.669,30,190,3.1,14.4,2.8,1014.4
722247,54785,2014,10,20,22,53,40.624,-74.669,30,999,0,10.6,3.3,1014.6
722247,54785,2014,10,20,23,53,40.624,-74.669,30,999,0,7.2,3.9,1014.9
722247,54785,2014,10,21,0,53,40.624,-74.669,30,999,0,7.8,3.9,1014.7
722247,54785,2014,10,21,1,53,40.624,-74.669,30,999,0,7.2,4.4,1014.7
722247,54785,2014,10,21,2,53,40.624,-74.669,30,320,1.5,7.8,5,1014.8
722247,54785,2014,10,21,3,53,40.624,-74.669,30,999,0,7.8,5,1014.2
722247,54785,2014,10,21,4,53,40.624,-74.669,30,320,1.5,7.8,5,1013.7
722247,54785,2014,10,21,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,21,5,53,40.624,-74.669,30,999,0,7.2,5.6,1013
722247,54785,2014,10,21,6,53,40.624,-74.669,30,320,2.1,7.8,5.6,1012.8
722247,54785,2014,10,21,7,53,40.624,-74.669,30,310,1.5,7.8,5.6,1012.5
722247,54785,2014,10,21,8,53,40.624,-74.669,30,999,0,8.3,6.7,1012.3
722247,54785,2014,10,21,9,53,40.624,-74.669,30,320,1.5,8.3,6.7,1011.5
722247,54785,2014,10,21,10,53,40.624,-74.669,30,999,0,8.3,7.2,1011.6
722247,54785,2014,10,21,11,53,40.624,-74.669,30,320,2.1,8.9,7.2,1012.2
722247,54785,2014,10,21,12,53,40.624,-74.669,30,350,1.5,10.6,8.3,1012.3
722247,54785,2014,10,21,13,53,40.624,-74.669,30,999,0,13.3,8.9,1012
722247,54785,2014,10,21,14,53,40.624,-74.669,30,999,0,15,8.9,1011.5
722247,54785,2014,10,21,15,53,40.624,-74.669,30,999,0,17.2,9.4,1011
722247,54785,2014,10,21,16,53,40.624,-74.669,30,999,0,18.9,8.9,1010.2
722247,54785,2014,10,21,17,53,40.624,-74.669,30,999,0,20,9.4,1009.3
722247,54785,2014,10,21,18,53,40.624,-74.669,30,999,0,20,8.9,1009
722247,54785,2014,10,21,19,53,40.624,-74.669,30,80,2.6,20,8.9,1008.9
722247,54785,2014,10,21,20,53,40.624,-74.669,30,999,0,18.3,11.1,1009
722247,54785,2014,10,21,21,30,40.624,-74.669,30,260,1.5,16.7,12.2,9999.9
722247,54785,2014,10,21,21,39,40.624,-74.669,30,999,0,15.6,12.2,9999.9
722247,54785,2014,10,21,21,51,40.624,-74.669,30,50,2.6,16,13,9999.9
722247,54785,2014,10,21,21,53,40.624,-74.669,30,70,2.6,15.6,13.3,1009.7
722247,54785,2014,10,21,22,3,40.624,-74.669,30,999,0,15,13.3,9999.9
722247,54785,2014,10,21,22,53,40.624,-74.669,30,20,2.6,15,12.8,1010.6
722247,54785,2014,10,21,23,53,40.624,-74.669,30,999,0,13.9,11.7,1011.2
722247,54785,2014,10,22,0,53,40.624,-74.669,30,350,2.1,12.2,10.6,1011.6
722247,54785,2014,10,22,1,53,40.624,-74.669,30,330,2.1,11.7,10,1012
722247,54785,2014,10,22,2,53,40.624,-74.669,30,999,0,10.6,9.4,1012.3
722247,54785,2014,10,22,3,5,40.624,-74.669,30,999,0,10,8.9,9999.9
722247,54785,2014,10,22,3,28,40.624,-74.669,30,320,1.5,10.6,9.4,9999.9
722247,54785,2014,10,22,3,34,40.624,-74.669,30,320,2.1,10,8.9,9999.9
722247,54785,2014,10,22,3,49,40.624,-74.669,30,320,3.1,10,9,9999.9
722247,54785,2014,10,22,3,53,40.624,-74.669,30,330,2.6,9.4,8.3,1012.3
722247,54785,2014,10,22,4,53,40.624,-74.669,30,310,1.5,9.4,8.3,1012.3
722247,54785,2014,10,22,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,22,5,53,40.624,-74.669,30,350,2.6,11.1,9.4,1011.7
722247,54785,2014,10,22,6,51,40.624,-74.669,30,320,2.6,12,10,9999.9
722247,54785,2014,10,22,6,53,40.624,-74.669,30,320,2.6,12.2,10,1011.2
722247,54785,2014,10,22,7,4,40.624,-74.669,30,320,2.6,12.2,10,9999.9
722247,54785,2014,10,22,7,53,40.624,-74.669,30,999,0,12.8,11.1,1011.1
722247,54785,2014,10,22,8,53,40.624,-74.669,30,20,3.6,13.9,11.1,1011.1
722247,54785,2014,10,22,9,25,40.624,-74.669,30,360,3.1,13.9,11.1,9999.9
722247,54785,2014,10,22,9,53,40.624,-74.669,30,10,3.6,13.9,11.1,1011.5
722247,54785,2014,10,22,10,51,40.624,-74.669,30,999,3.1,13,11,9999.9
722247,54785,2014,10,22,10,53,40.624,-74.669,30,20,4.1,13.3,10.6,1012
722247,54785,2014,10,22,11,41,40.624,-74.669,30,30,5.1,12.8,10.6,9999.9
722247,54785,2014,10,22,11,53,40.624,-74.669,30,30,5.1,12.2,10.6,1012.5
722247,54785,2014,10,22,12,53,40.624,-74.669,30,20,5.1,12.8,10,1012.9
722247,54785,2014,10,22,13,2,40.624,-74.669,30,20,3.6,12.8,10.6,9999.9
722247,54785,2014,10,22,13,53,40.624,-74.669,30,10,3.6,12.8,10,1012.9
722247,54785,2014,10,22,14,53,40.624,-74.669,30,30,5.1,13.3,9.4,1013.2
722247,54785,2014,10,22,15,53,40.624,-74.669,30,30,3.1,13.3,9.4,1012.8
722247,54785,2014,10,22,16,53,40.624,-74.669,30,30,6.2,13.9,9.4,1012.1
722247,54785,2014,10,22,17,53,40.624,-74.669,30,10,4.6,13.3,9.4,1011.4
722247,54785,2014,10,22,18,53,40.624,-74.669,30,360,5.1,13.3,8.9,1011
722247,54785,2014,10,22,19,53,40.624,-74.669,30,10,5.1,13.3,8.3,1010.9
722247,54785,2014,10,22,20,44,40.624,-74.669,30,350,5.1,12.8,8.9,9999.9
722247,54785,2014,10,22,20,53,40.624,-74.669,30,10,4.6,12.8,8.3,1010.4
722247,54785,2014,10,22,21,53,40.624,-74.669,30,360,3.6,12.8,8.3,1010.3
722247,54785,2014,10,22,22,7,40.624,-74.669,30,10,3.6,12.2,8.9,9999.9
722247,54785,2014,10,22,22,35,40.624,-74.669,30,350,4.1,11.7,9.4,9999.9
722247,54785,2014,10,22,22,53,40.624,-74.669,30,350,3.6,11.7,9.4,1010.2
722247,54785,2014,10,22,23,51,40.624,-74.669,30,340,4.1,12,9,9999.9
722247,54785,2014,10,22,23,53,40.624,-74.669,30,340,3.6,11.7,9.4,1009.7
722247,54785,2014,10,23,0,53,40.624,-74.669,30,340,3.6,11.7,9.4,1009.2
722247,54785,2014,10,23,1,36,40.624,-74.669,30,350,6.2,11.7,8.9,9999.9
722247,54785,2014,10,23,1,53,40.624,-74.669,30,350,4.6,11.7,8.9,1008.7
722247,54785,2014,10,23,2,51,40.624,-74.669,30,360,5.1,12,8,9999.9
722247,54785,2014,10,23,2,53,40.624,-74.669,30,350,5.1,11.7,8.3,1008.1
722247,54785,2014,10,23,3,43,40.624,-74.669,30,350,4.1,11.1,8.9,9999.9
722247,54785,2014,10,23,3,50,40.624,-74.669,30,360,4.1,11,8,9999.9
722247,54785,2014,10,23,3,53,40.624,-74.669,30,350,4.1,11.1,8.3,1007.6
722247,54785,2014,10,23,4,51,40.624,-74.669,30,350,4.1,11,8,9999.9
722247,54785,2014,10,23,4,53,40.624,-74.669,30,340,5.1,11.1,8.3,1007.2
722247,54785,2014,10,23,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,23,5,13,40.624,-74.669,30,10,5.1,11.1,7.8,9999.9
722247,54785,2014,10,23,5,20,40.624,-74.669,30,360,5.7,11.1,7.8,9999.9
722247,54785,2014,10,23,5,53,40.624,-74.669,30,350,7.2,11.7,7.8,1007
722247,54785,2014,10,23,6,39,40.624,-74.669,30,360,5.1,11.7,7.8,9999.9
722247,54785,2014,10,23,6,53,40.624,-74.669,30,350,4.6,12.2,7.2,1006.7
722247,54785,2014,10,23,7,13,40.624,-74.669,30,350,4.1,11.7,7.2,9999.9
722247,54785,2014,10,23,7,53,40.624,-74.669,30,350,4.6,11.7,7.8,1006.4
722247,54785,2014,10,23,8,53,40.624,-74.669,30,340,4.1,11.7,7.8,1006.6
722247,54785,2014,10,23,9,53,40.624,-74.669,30,340,3.1,11.1,7.8,1006.7
722247,54785,2014,10,23,10,4,40.624,-74.669,30,330,2.6,11.1,8.3,9999.9
722247,54785,2014,10,23,10,53,40.624,-74.669,30,350,3.6,11.1,7.8,1006.5
722247,54785,2014,10,23,11,42,40.624,-74.669,30,340,5.1,11.1,7.8,9999.9
722247,54785,2014,10,23,11,53,40.624,-74.669,30,340,4.6,11.7,7.2,1006.7
722247,54785,2014,10,23,12,53,40.624,-74.669,30,340,3.6,11.1,7.8,1006.7
722247,54785,2014,10,23,13,53,40.624,-74.669,30,340,5.1,11.1,7.8,1007
722247,54785,2014,10,23,14,53,40.624,-74.669,30,330,4.6,11.7,7.2,1007
722247,54785,2014,10,23,15,19,40.624,-74.669,30,330,6.2,11.7,7.2,9999.9
722247,54785,2014,10,23,15,53,40.624,-74.669,30,340,4.6,11.1,8.3,1007.1
722247,54785,2014,10,23,16,53,40.624,-74.669,30,330,3.1,11.7,7.8,1006.7
722247,54785,2014,10,23,17,29,40.624,-74.669,30,330,3.1,12.2,8.3,9999.9
722247,54785,2014,10,23,17,53,40.624,-74.669,30,320,4.1,12.2,7.8,1006.6
722247,54785,2014,10,23,18,53,40.624,-74.669,30,330,5.7,12.8,7.2,1006.6
722247,54785,2014,10,23,19,53,40.624,-74.669,30,340,6.7,12.8,6.7,1006.4
722247,54785,2014,10,23,20,13,40.624,-74.669,30,340,4.1,12.8,6.7,9999.9
722247,54785,2014,10,23,20,53,40.624,-74.669,30,340,5.1,12.2,6.7,1007.2
722247,54785,2014,10,23,21,53,40.624,-74.669,30,340,6.2,11.7,5.6,1007.4
722247,54785,2014,10,23,22,53,40.624,-74.669,30,330,6.7,11.7,6.1,1008.3
722247,54785,2014,10,23,23,53,40.624,-74.669,30,340,6.2,12.2,6.1,1008.4
722247,54785,2014,10,24,0,53,40.624,-74.669,30,350,5.1,12.2,6.1,1008.6
722247,54785,2014,10,24,1,53,40.624,-74.669,30,330,6.2,12.2,5.6,1009.1
722247,54785,2014,10,24,2,53,40.624,-74.669,30,330,2.6,11.7,6.1,1009
722247,54785,2014,10,24,3,53,40.624,-74.669,30,320,3.6,11.7,5.6,1008.7
722247,54785,2014,10,24,4,53,40.624,-74.669,30,330,3.6,11.1,5.6,1008.5
722247,54785,2014,10,24,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,24,5,53,40.624,-74.669,30,320,2.6,11.1,5.6,1008.5
722247,54785,2014,10,24,6,53,40.624,-74.669,30,320,4.6,11.1,5.6,1008.8
722247,54785,2014,10,24,7,33,40.624,-74.669,30,320,2.6,11.1,6.1,9999.9
722247,54785,2014,10,24,7,53,40.624,-74.669,30,320,2.1,11.1,6.1,1009
722247,54785,2014,10,24,8,53,40.624,-74.669,30,999,0,11.1,6.1,1009.3
722247,54785,2014,10,24,9,53,40.624,-74.669,30,310,2.1,11.7,6.1,1009.4
722247,54785,2014,10,24,10,53,40.624,-74.669,30,320,2.6,11.7,6.7,1009.2
722247,54785,2014,10,24,11,34,40.624,-74.669,30,330,5.1,12.2,6.1,9999.9
722247,54785,2014,10,24,11,53,40.624,-74.669,30,330,5.1,12.2,6.1,1009.6
722247,54785,2014,10,24,12,53,40.624,-74.669,30,330,3.6,12.2,5.6,1010.2
722247,54785,2014,10,24,13,53,40.624,-74.669,30,340,4.6,13.9,5.6,1010.4
722247,54785,2014,10,24,14,53,40.624,-74.669,30,350,3.6,14.4,5.6,1010.4
722247,54785,2014,10,24,15,53,40.624,-74.669,30,290,4.1,17.2,6.1,1009.6
722247,54785,2014,10,24,16,53,40.624,-74.669,30,330,6.2,17.8,5.6,1008.7
722247,54785,2014,10,24,17,53,40.624,-74.669,30,310,7.2,19.4,6.1,1008.4
722247,54785,2014,10,24,18,53,40.624,-74.669,30,320,5.7,20.6,5.6,1007.6
722247,54785,2014,10,24,19,53,40.624,-74.669,30,340,6.7,21.1,4.4,1007.5
722247,54785,2014,10,24,20,53,40.624,-74.669,30,320,6.2,20.6,5,1007.7
722247,54785,2014,10,24,21,53,40.624,-74.669,30,310,2.6,18.3,5.6,1008.2
722247,54785,2014,10,24,22,53,40.624,-74.669,30,330,3.1,17.8,4.4,1008.9
722247,54785,2014,10,24,23,53,40.624,-74.669,30,300,2.6,16.1,4.4,1009.5
722247,54785,2014,10,25,0,53,40.624,-74.669,30,999,0,15.6,4.4,1010
722247,54785,2014,10,25,1,53,40.624,-74.669,30,340,2.1,12.2,5,1010.4
722247,54785,2014,10,25,2,53,40.624,-74.669,30,330,3.1,13.9,2.2,1010.7
722247,54785,2014,10,25,3,53,40.624,-74.669,30,999,0,10,2.8,1010.7
722247,54785,2014,10,25,4,53,40.624,-74.669,30,999,0,8.3,3.9,1011
722247,54785,2014,10,25,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,25,5,53,40.624,-74.669,30,330,1.5,6.7,3.3,1011.5
722247,54785,2014,10,25,6,53,40.624,-74.669,30,999,0,5.6,3.3,1011.7
722247,54785,2014,10,25,7,53,40.624,-74.669,30,999,0,4.4,2.2,1011.5
722247,54785,2014,10,25,8,53,40.624,-74.669,30,999,0,4.4,2.2,1011.8
722247,54785,2014,10,25,9,53,40.624,-74.669,30,999,0,2.8,1.1,1011.6
722247,54785,2014,10,25,10,53,40.624,-74.669,30,360,1.5,2.8,1.1,1011.5
722247,54785,2014,10,25,11,53,40.624,-74.669,30,999,0,2.2,1.1,1012.1
722247,54785,2014,10,25,12,53,40.624,-74.669,30,999,0,7.2,4.4,1011.6
722247,54785,2014,10,25,13,53,40.624,-74.669,30,999,0,13.3,3.3,1011.2
722247,54785,2014,10,25,14,53,40.624,-74.669,30,999,999.9,15.6,2.8,1010.7
722247,54785,2014,10,25,15,53,40.624,-74.669,30,999,2.1,17.8,4.4,1009.5
722247,54785,2014,10,25,16,53,40.624,-74.669,30,280,3.6,19.4,5,1007.9
722247,54785,2014,10,25,17,53,40.624,-74.669,30,999,1.5,19.4,5.6,1006.5
722247,54785,2014,10,25,18,53,40.624,-74.669,30,999,2.6,20,5.6,1005.7
722247,54785,2014,10,25,19,53,40.624,-74.669,30,999,2.1,20.6,6.1,1005.1
722247,54785,2014,10,25,20,53,40.624,-74.669,30,999,999.9,20,5.6,1004.4
722247,54785,2014,10,25,21,53,40.624,-74.669,30,999,1.5,18.3,6.1,1003.8
722247,54785,2014,10,25,22,53,40.624,-74.669,30,170,1.5,14.4,6.7,1003.8
722247,54785,2014,10,25,23,53,40.624,-74.669,30,999,0,13.3,7.8,1003.6
722247,54785,2014,10,26,0,53,40.624,-74.669,30,200,1.5,14.4,6.7,1003
722247,54785,2014,10,26,1,53,40.624,-74.669,30,999,1.5,13.9,6.7,1002.5
722247,54785,2014,10,26,2,53,40.624,-74.669,30,999,1.5,13.9,7.2,1001.9
722247,54785,2014,10,26,3,53,40.624,-74.669,30,999,2.1,16.1,6.7,1001
722247,54785,2014,10,26,4,53,40.624,-74.669,30,310,3.6,16.1,7.2,1001.6
722247,54785,2014,10,26,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,26,5,53,40.624,-74.669,30,300,1.5,14.4,7.8,1001.2
722247,54785,2014,10,26,6,53,40.624,-74.669,30,999,0,10,7.2,1000.9
722247,54785,2014,10,26,7,53,40.624,-74.669,30,999,0,9.4,6.7,1001
722247,54785,2014,10,26,8,53,40.624,-74.669,30,999,0,9.4,6.7,1001.9
722247,54785,2014,10,26,9,53,40.624,-74.669,30,310,5.1,13.9,1.7,1002.8
722247,54785,2014,10,26,10,53,40.624,-74.669,30,999,0,10.6,2.8,1002.9
722247,54785,2014,10,26,11,53,40.624,-74.669,30,999,999.9,8.9,2.8,1003.5
722247,54785,2014,10,26,12,53,40.624,-74.669,30,999,3.1,13.9,1.7,1004
722247,54785,2014,10,26,13,53,40.624,-74.669,30,290,5.1,15,1.7,1003.7
722247,54785,2014,10,26,14,53,40.624,-74.669,30,310,7.7,15.6,0.6,1004
722247,54785,2014,10,26,15,53,40.624,-74.669,30,310,7.2,16.7,1.1,1004
722247,54785,2014,10,26,16,53,40.624,-74.669,30,310,7.7,17.2,1.7,1003.7
722247,54785,2014,10,26,17,53,40.624,-74.669,30,300,6.2,17.2,1.1,1003.8
722247,54785,2014,10,26,18,53,40.624,-74.669,30,320,5.1,17.8,1.7,1003.8
722247,54785,2014,10,26,19,53,40.624,-74.669,30,300,6.2,17.2,1.7,1004.8
722247,54785,2014,10,26,20,53,40.624,-74.669,30,320,8.8,16.7,1.7,1005.6
722247,54785,2014,10,26,21,53,40.624,-74.669,30,340,3.1,15.6,1.7,1006.6
722247,54785,2014,10,26,22,53,40.624,-74.669,30,340,2.6,14.4,2.2,1008
722247,54785,2014,10,26,23,53,40.624,-74.669,30,320,2.6,12.2,2.2,1009
722247,54785,2014,10,27,0,53,40.624,-74.669,30,340,2.1,12.2,2.2,1009.3
722247,54785,2014,10,27,1,53,40.624,-74.669,30,999,0,8.9,3.3,1010.1
722247,54785,2014,10,27,2,53,40.624,-74.669,30,999,0,7.2,3.3,1010.5
722247,54785,2014,10,27,3,53,40.624,-74.669,30,140,1.5,6.7,3.9,1011
722247,54785,2014,10,27,4,53,40.624,-74.669,30,999,0,8.9,3.9,1011
722247,54785,2014,10,27,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,27,5,53,40.624,-74.669,30,999,0,5.6,2.8,1011.3
722247,54785,2014,10,27,6,53,40.624,-74.669,30,999,0,6.1,2.8,1011.8
722247,54785,2014,10,27,7,53,40.624,-74.669,30,999,0,7.2,1.7,1012.3
722247,54785,2014,10,27,8,53,40.624,-74.669,30,999,1.5,8.9,1.7,1013
722247,54785,2014,10,27,9,53,40.624,-74.669,30,999,0,4.4,1.7,1013.8
722247,54785,2014,10,27,10,53,40.624,-74.669,30,999,0,2.2,0.6,1014.7
722247,54785,2014,10,27,11,53,40.624,-74.669,30,999,0,2.2,1.1,1015.8
722247,54785,2014,10,27,12,53,40.624,-74.669,30,999,0,7.8,3.9,1016.6
722247,54785,2014,10,27,13,53,40.624,-74.669,30,310,4.6,11.7,2.2,1016.7
722247,54785,2014,10,27,14,53,40.624,-74.669,30,320,5.7,13.3,1.7,1016.8
722247,54785,2014,10,27,15,53,40.624,-74.669,30,999,3.1,14.4,1.1,1016.9
722247,54785,2014,10,27,16,53,40.624,-74.669,30,999,3.1,16.1,1.1,1016.3
722247,54785,2014,10,27,17,53,40.624,-74.669,30,999,999.9,17.2,1.1,1015.7
722247,54785,2014,10,27,18,53,40.624,-74.669,30,280,2.6,18.3,1.1,1015.1
722247,54785,2014,10,27,19,53,40.624,-74.669,30,999,2.1,18.3,0.6,1015.2
722247,54785,2014,10,27,20,53,40.624,-74.669,30,999,999.9,18.9,0,1014.9
722247,54785,2014,10,27,21,53,40.624,-74.669,30,999,0,15,1.7,1015.3
722247,54785,2014,10,27,22,53,40.624,-74.669,30,999,0,10.6,4.4,1015.8
722247,54785,2014,10,27,23,53,40.624,-74.669,30,999,0,7.8,4.4,1016.3
722247,54785,2014,10,28,0,53,40.624,-74.669,30,999,0,7.2,3.9,1016.3
722247,54785,2014,10,28,1,53,40.624,-74.669,30,999,0,7.2,3.3,1016.6
722247,54785,2014,10,28,2,53,40.624,-74.669,30,999,0,5.6,2.8,1016.7
722247,54785,2014,10,28,3,53,40.624,-74.669,30,999,0,5.6,3.3,1016.3
722247,54785,2014,10,28,4,53,40.624,-74.669,30,999,0,5,2.8,1016.7
722247,54785,2014,10,28,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,28,5,53,40.624,-74.669,30,330,1.5,4.4,2.8,1016.8
722247,54785,2014,10,28,6,53,40.624,-74.669,30,999,0,3.9,2.2,1016.8
722247,54785,2014,10,28,7,53,40.624,-74.669,30,999,0,3.9,2.2,1016.6
722247,54785,2014,10,28,8,53,40.624,-74.669,30,999,0,3.9,2.2,1016.3
722247,54785,2014,10,28,9,53,40.624,-74.669,30,999,0,3.9,2.8,1016.5
722247,54785,2014,10,28,10,53,40.624,-74.669,30,999,0,3.9,2.2,1016.5
722247,54785,2014,10,28,11,53,40.624,-74.669,30,999,999.9,3.9,2.2,1016.7
722247,54785,2014,10,28,12,53,40.624,-74.669,30,999,0,7.2,5,1016.9
722247,54785,2014,10,28,13,53,40.624,-74.669,30,999,0,12.8,6.7,1016.6
722247,54785,2014,10,28,14,53,40.624,-74.669,30,999,1.5,15,8.3,1016.2
722247,54785,2014,10,28,15,53,40.624,-74.669,30,240,2.1,17.2,8.3,1016
722247,54785,2014,10,28,16,53,40.624,-74.669,30,170,2.1,19.4,8.9,1015.3
722247,54785,2014,10,28,17,53,40.624,-74.669,30,999,2.1,22.2,9.4,1014.4
722247,54785,2014,10,28,18,53,40.624,-74.669,30,200,2.6,23.3,10.6,1013.9
722247,54785,2014,10,28,19,53,40.624,-74.669,30,140,3.1,22.8,11.1,1013.6
722247,54785,2014,10,28,20,53,40.624,-74.669,30,999,2.1,21.1,11.1,1013.5
722247,54785,2014,10,28,21,53,40.624,-74.669,30,999,0,18.9,11.1,1013.6
722247,54785,2014,10,28,22,53,40.624,-74.669,30,999,0,15.6,11.1,1013.5
722247,54785,2014,10,28,23,53,40.624,-74.669,30,999,0,12.8,10.6,1013.3
722247,54785,2014,10,29,0,53,40.624,-74.669,30,999,0,11.7,10,1013
722247,54785,2014,10,29,1,53,40.624,-74.669,30,999,0,11.1,9.4,1012.7
722247,54785,2014,10,29,2,53,40.624,-74.669,30,310,1.5,11.1,8.9,1012.8
722247,54785,2014,10,29,3,53,40.624,-74.669,30,999,0,10.6,8.9,1012.5
722247,54785,2014,10,29,4,53,40.624,-74.669,30,999,0,10,8.3,1012.1
722247,54785,2014,10,29,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2014,10,29,5,53,40.624,-74.669,30,999,0,9.4,8.3,1011.7
722247,54785,2014,10,29,6,53,40.624,-74.669,30,999,0,9.4,7.8,1011.6
722247,54785,2014,10,29,7,53,40.624,-74.669,30,999,0,8.3,7.2,1011.5
722247,54785,2014,10,29,8,53,40.624,-74.669,30,999,0,8.3,7.2,1011.8
722247,54785,2014,10,29,9,53,40.624,-74.669,30,999,0,8.3,6.7,1011.7
722247,54785,2014,10,29,10,53,40.624,-74.669,30,999,0,7.8,6.7,1011.6
722247,54785,2014,10,29,11,53,40.624,-74.669,30,999,0,8.3,6.7,1012
722247,54785,2014,10,29,12,21,40.624,-74.669,30,999,0,9.4,7.2,9999.9
722247,54785,2014,10,29,12,29,40.624,-74.669,30,999,999.9,9.4,7.8,9999.9
722247,54785,2014,10,29,12,53,40.624,-74.669,30,999,999.9,10.6,9.4,1012
722247,54785,2014,10,29,13,5,40.624,-74.669,30,999,0,11.7,10,9999.9
722247,54785,2014,10,29,13,53,40.624,-74.669,30,999,0,14.4,11.7,1011.9
722247,54785,2014,10,29,14,53,40.624,-74.669,30,999,0,16.1,13.3,1011.7
722247,54785,2014,10,29,15,53,40.624,-74.669,30,300,3.1,20.6,12.2,1011.5
722247,54785,2014,10,29,16,53,40.624,-74.669,30,999,2.1,21.7,7.8,1011.3
722247,54785,2014,10,29,17,53,40.624,-74.669,30,300,5.1,19.4,5,1011.1
722247,54785,2014,10,29,18,53,40.624,-74.669,30,300,5.1,17.2,3.9,1011.6
722247,54785,2014,10,29,19,53,40.624,-74.669,30,310,5.1,15.6,2.8,1012.1
722247,54785,2014,10,29,20,25,40.624,-74.669,30,250,1.5,11.1,7.2,9999.9
722247,54785,2014,10,29,20,36,40.624,-74.669,30,999,0,11.1,8.3,9999.9
722247,54785,2014,10,29,20,53,40.624,-74.669,30,999,0,10.6,8.9,1012.6
722247,54785,2014,10,29,21,53,40.624,-74.669,30,999,0,10.6,8.9,1012.6
722247,54785,2014,10,29,22,53,40.624,-74.669,30,999,0,10.6,8.9,1013.2
722247,54785,2014,10,29,23,37,40.624,-74.669,30,999,0,9.4,8.3,9999.9
722247,54785,2014,10,29,23,50,40.624,-74.669,30,999,0,9,8,9999.9
722247,54785,2014,10,29,23,53,40.624,-74.669,30,999,0,8.9,7.8,1013.8
722247,54785,2014,10,30,0,7,40.624,-74.669,30,999,0,8.9,7.8,9999.9
722247,54785,2014,10,30,0,23,40.624,-74.669,30,999,0,8.9,7.8,9999.9
722247,54785,2014,10,30,0,35,40.624,-74.669,30,999,0,8.3,7.2,9999.9
722247,54785,2014,10,30,0,44,40.624,-74.669,30,999,0,8,7,9999.9
722247,54785,2014,10,30,0,51,40.624,-74.669,30,999,0,9,7,9999.9
722247,54785,2014,10,30,0,53,40.624,-74.669,30,999,0,8.9,7.2,1013.8
722247,54785,2014,10,30,1,10,40.624,-74.669,30,999,0,8.3,6.7,9999.9
722247,54785,2014,10,30,1,16,40.624,-74.669,30,999,0,8.3,6.7,9999.9
722247,54785,2014,10,30,1,23,40.624,-74.669,30,999,0,8.3,7.2,9999.9
722247,54785,2014,10,30,1,33,40.624,-74.669,30,999,0,8.3,6.7,9999.9
722247,54785,2014,10,30,1,42,40.624,-74.669,30,999,0,7.8,6.7,9999.9
722247,54785,2014,10,30,1,53,40.624,-74.669,30,999,0,7.8,6.7,1014.2
722247,54785,2014,10,30,2,11,40.624,-74.669,30,999,0,6.7,5.6,9999.9
722247,54785,2014,10,30,2,22,40.624,-74.669,30,999,0,6.7,5.6,9999.9
722247,54785,2014,10,30,2,40,40.624,-74.669,30,999,0,7.2,6.1,9999.9
722247,54785,2014,10,30,2,51,40.624,-74.669,30,999,0,7,6,9999.9
722247,54785,2014,10,30,2,53,40.624,-74.669,30,999,0,6.1,5,1014.2
722247,54785,2014,10,30,3,8,40.624,-74.669,30,999,0,6.1,5,9999.9
722247,54785,2014,10,30,3,51,40.624,-74.669,30,999,0,6,4,9999.9
